id,metodo,caminho,rota,statusCode,duracaoMs,iniciadoEm,finalizadoEm,ip,userAgent,createdAt
cmpjx90gk00gkw2rw62s5iets,PATCH,/api/v1/pecas/22,/api/v1/pecas/:id,200,18.94,"2026-05-24 15:17:53.663","2026-05-24 15:17:53.682",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.685"
cmpjx90gm00glw2rweu60ghog,GET,/api/v1/pecas/21,/api/v1/pecas/:id,200,7.2,"2026-05-24 15:17:53.677","2026-05-24 15:17:53.684",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.687"
cmpjx90gp00gmw2rw5ikj7pvd,GET,/api/v1/testes,/api/v1/testes/,200,9.38,"2026-05-24 15:17:53.678","2026-05-24 15:17:53.687",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.690"
cmpjx90gs00gnw2rwj527yjgl,PATCH,/api/v1/pecas/ID_NAO_ENCONTRADO,/api/v1/pecas/:id,404,8.88,"2026-05-24 15:17:53.681","2026-05-24 15:17:53.690",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.692"
cmpjx90gw00gow2rw272ia707,GET,/api/v1/pecas/22,/api/v1/pecas/:id,200,2.71,"2026-05-24 15:17:53.691","2026-05-24 15:17:53.694",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.696"
cmpjx90gy00gpw2rwi3p5zhk6,PATCH,/api/v1/pecas/23,/api/v1/pecas/:id,200,16.78,"2026-05-24 15:17:53.679","2026-05-24 15:17:53.696",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.698"
cmpjx90gz00gqw2rwfgcygzi1,DELETE,/api/v1/pecas/21,/api/v1/pecas/:id,204,5.76,"2026-05-24 15:17:53.692","2026-05-24 15:17:53.698",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.700"
cmpjx90h900grw2rwa5nbdu11,GET,/api/v1/pecas/23,/api/v1/pecas/:id,200,5.68,"2026-05-24 15:17:53.702","2026-05-24 15:17:53.707",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.709"
cmpjx90ha00gsw2rwhb4ope11,GET,/api/v1/pecas/ID_NAO_ENCONTRADO,/api/v1/pecas/:id,404,6.2,"2026-05-24 15:17:53.702","2026-05-24 15:17:53.709",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.711"
cmpjx90hi00gtw2rwlzuubvwx,DELETE,/api/v1/pecas/22,/api/v1/pecas/:id,204,13.19,"2026-05-24 15:17:53.703","2026-05-24 15:17:53.716",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.719"
cmpjx90ho00guw2rw4ulocxas,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,21.08,"2026-05-24 15:17:53.701","2026-05-24 15:17:53.722",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.725"
cmpjx90hs00gvw2rwy94v5u5n,POST,/api/v1/pecas,/api/v1/pecas/,201,25.45,"2026-05-24 15:17:53.700","2026-05-24 15:17:53.726",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.728"
cmpjx90hv00gww2rwcuu403c1,DELETE,/api/v1/pecas/23,/api/v1/pecas/:id,204,10.64,"2026-05-24 15:17:53.719","2026-05-24 15:17:53.729",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.732"
cmpjx90i000gxw2rwbkltrn62,DELETE,/api/v1/pecas/ID_NAO_ENCONTRADO,/api/v1/pecas/:id,404,10.58,"2026-05-24 15:17:53.724","2026-05-24 15:17:53.734",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.737"
cmpjx90i800gyw2rw6lnss1j6,GET,/api/v1/etapas,/api/v1/etapas/,200,13.91,"2026-05-24 15:17:53.728","2026-05-24 15:17:53.742",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.745"
cmpjx90in00gzw2rwstwnyui5,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,29.17,"2026-05-24 15:17:53.727","2026-05-24 15:17:53.756",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.759"
cmpjx90j100h0w2rwo73zyhgh,PATCH,/api/v1/pecas/24,/api/v1/pecas/:id,200,40.04,"2026-05-24 15:17:53.731","2026-05-24 15:17:53.771",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.774"
cmpjx90jc00h1w2rwtgqlgmk5,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,43.48,"2026-05-24 15:17:53.739","2026-05-24 15:17:53.782",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.785"
cmpjx90jf00h2w2rw5moauupi,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,19.16,"2026-05-24 15:17:53.765","2026-05-24 15:17:53.784",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.787"
cmpjx90jp00h3w2rwq38vl4fy,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,51.2,"2026-05-24 15:17:53.745","2026-05-24 15:17:53.796",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.798"
cmpjx90js00h4w2rw4pyuavzv,GET,/api/v1/etapas,/api/v1/etapas/,200,25.13,"2026-05-24 15:17:53.773","2026-05-24 15:17:53.798",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.800"
cmpjx90jz00h5w2rw7diuf49k,GET,/api/v1/pecas/24,/api/v1/pecas/:id,200,15.81,"2026-05-24 15:17:53.789","2026-05-24 15:17:53.805",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.807"
cmpjx90k500h6w2rw7kd5h0uy,GET,/api/v1/pecas,/api/v1/pecas/,200,7.84,"2026-05-24 15:17:53.803","2026-05-24 15:17:53.811",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.813"
cmpjx90k800h7w2rw0qz8f74s,GET,/api/v1/etapas,/api/v1/etapas/,200,12.04,"2026-05-24 15:17:53.802","2026-05-24 15:17:53.814",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.817"
cmpjx90kb00h8w2rw1l3ha85u,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,9.33,"2026-05-24 15:17:53.807","2026-05-24 15:17:53.816",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.819"
cmpjx90ke00h9w2rwot20rzgk,GET,/api/v1/etapas,/api/v1/etapas/,200,13.78,"2026-05-24 15:17:53.806","2026-05-24 15:17:53.820",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.823"
cmpjx90ki00haw2rwkbdx6a1n,DELETE,/api/v1/pecas/24,/api/v1/pecas/:id,204,14.99,"2026-05-24 15:17:53.808","2026-05-24 15:17:53.823",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.826"
cmpjx90kq00hbw2rwl8hftllb,GET,/api/v1/relatorios,/api/v1/relatorios/,200,10.1,"2026-05-24 15:17:53.822","2026-05-24 15:17:53.832",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.835"
cmpjx90ku00hcw2rwookyid9u,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,9.47,"2026-05-24 15:17:53.825","2026-05-24 15:17:53.835",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.838"
cmpjx90kx00hdw2rwrfykelld,GET,/api/v1/pecas,/api/v1/pecas/,200,11.89,"2026-05-24 15:17:53.827","2026-05-24 15:17:53.839",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.841"
cmpjx90l500hew2rw72hvnh1h,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,18.85,"2026-05-24 15:17:53.828","2026-05-24 15:17:53.847",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.849"
cmpjx90lh00hfw2rwdgrfhj59,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,30.11,"2026-05-24 15:17:53.829","2026-05-24 15:17:53.859",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.862"
cmpjx90lj00hgw2rw7weg86uc,GET,/api/v1/testes,/api/v1/testes/,200,13.4,"2026-05-24 15:17:53.848","2026-05-24 15:17:53.862",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.864"
cmpjx90lm00hhw2rwnpmiosum,GET,/api/v1/pecas,/api/v1/pecas/,200,15.22,"2026-05-24 15:17:53.849","2026-05-24 15:17:53.864",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.866"
cmpjx90lp00hiw2rwcnmbwdww,GET,/api/v1/relatorios,/api/v1/relatorios/,200,17.12,"2026-05-24 15:17:53.850","2026-05-24 15:17:53.867",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.870"
cmpjx90ls00hjw2rw3e1lwyjn,GET,/api/v1/pecas,/api/v1/pecas/,200,14.43,"2026-05-24 15:17:53.855","2026-05-24 15:17:53.870",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.872"
cmpjx90m200hkw2rwchn5lo8w,GET,/api/v1/etapas,/api/v1/etapas/,200,8.44,"2026-05-24 15:17:53.871","2026-05-24 15:17:53.880",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.882"
cmpjx90m500hlw2rwabjw9sew,GET,/api/v1/testes,/api/v1/testes/,200,6.77,"2026-05-24 15:17:53.876","2026-05-24 15:17:53.882",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.885"
cmpjx90m800hmw2rwylgekpih,GET,/api/v1/relatorios,/api/v1/relatorios/,200,10.83,"2026-05-24 15:17:53.874","2026-05-24 15:17:53.885",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.888"
cmpjx90mb00hnw2rwbf3wh351,GET,/api/v1/relatorios,/api/v1/relatorios/,200,12.99,"2026-05-24 15:17:53.877","2026-05-24 15:17:53.890",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.892"
cmpjx90mh00how2rw8a8fijd5,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,4.17,"2026-05-24 15:17:53.891","2026-05-24 15:17:53.895",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.897"
cmpjx90mj00hpw2rw09ukfgks,POST,/api/v1/pecas,/api/v1/pecas/,201,23.69,"2026-05-24 15:17:53.873","2026-05-24 15:17:53.897",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.899"
cmpjx90mm00hqw2rwnbx577x5,GET,/api/v1/testes,/api/v1/testes/,200,7.45,"2026-05-24 15:17:53.892","2026-05-24 15:17:53.900",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.902"
cmpjx90mp00hrw2rw1o4k5u9s,GET,/api/v1/testes,/api/v1/testes/,200,9.42,"2026-05-24 15:17:53.893","2026-05-24 15:17:53.903",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.906"
cmpjx90mz00hsw2rwuo4lo3c3,GET,/api/v1/pecas,/api/v1/pecas/,200,7.52,"2026-05-24 15:17:53.905","2026-05-24 15:17:53.912",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.915"
cmpjx90n100htw2rwyl74o3q2,POST,/api/v1/pecas,/api/v1/pecas/,201,23.34,"2026-05-24 15:17:53.891","2026-05-24 15:17:53.915",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.918"
cmpjx90n700huw2rwnbk2ei5t,GET,/api/v1/relatorios,/api/v1/relatorios/,200,3.96,"2026-05-24 15:17:53.917","2026-05-24 15:17:53.921",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.923"
cmpjx90n900hvw2rwqihlicaj,PATCH,/api/v1/pecas/21,/api/v1/pecas/:id,200,16.1,"2026-05-24 15:17:53.907","2026-05-24 15:17:53.923",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.925"
cmpjx90nd00hww2rw3jk8uss2,POST,/api/v1/pecas,/api/v1/pecas/,201,18.67,"2026-05-24 15:17:53.908","2026-05-24 15:17:53.927",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.929"
cmpjx90ng00hxw2rw7j8vjlr9,POST,/api/v1/pecas,/api/v1/pecas/,400,20.31,"2026-05-24 15:17:53.910","2026-05-24 15:17:53.930",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.933"
cmpjx90nl00hyw2rw4s0li459,GET,/api/v1/testes,/api/v1/testes/,200,9.21,"2026-05-24 15:17:53.925","2026-05-24 15:17:53.934",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.937"
cmpjx90no00hzw2rwcsody61s,PATCH,/api/v1/pecas/22,/api/v1/pecas/:id,200,19.01,"2026-05-24 15:17:53.919","2026-05-24 15:17:53.938",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.940"
cmpjx90ns00i0w2rwxb7qxvvy,GET,/api/v1/pecas/21,/api/v1/pecas/:id,200,10.19,"2026-05-24 15:17:53.932","2026-05-24 15:17:53.942",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.944"
cmpjx90ny00i1w2rw42evjn10,PATCH,/api/v1/pecas/ID_NAO_ENCONTRADO,/api/v1/pecas/:id,404,7.56,"2026-05-24 15:17:53.940","2026-05-24 15:17:53.947",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.950"
cmpjx90o700i2w2rwzl1adxe0,GET,/api/v1/pecas/22,/api/v1/pecas/:id,200,11.18,"2026-05-24 15:17:53.946","2026-05-24 15:17:53.957",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.959"
cmpjx90oa00i3w2rw6f9vkn59,PATCH,/api/v1/pecas/23,/api/v1/pecas/:id,200,23.84,"2026-05-24 15:17:53.936","2026-05-24 15:17:53.960",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.962"
cmpjx90of00i4w2rwulsf9yjt,DELETE,/api/v1/pecas/21,/api/v1/pecas/:id,204,13.87,"2026-05-24 15:17:53.950","2026-05-24 15:17:53.964",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.968"
cmpjx90om00i5w2rw19xhd7g7,GET,/api/v1/pecas/ID_NAO_ENCONTRADO,/api/v1/pecas/:id,404,12.98,"2026-05-24 15:17:53.959","2026-05-24 15:17:53.971",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.974"
cmpjx90os00i6w2rwtm0m6m6u,POST,/api/v1/pecas,/api/v1/pecas/,201,34.38,"2026-05-24 15:17:53.944","2026-05-24 15:17:53.978",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.981"
cmpjx90oy00i7w2rwf0rgcsxg,GET,/api/v1/pecas/23,/api/v1/pecas/:id,200,10.18,"2026-05-24 15:17:53.974","2026-05-24 15:17:53.984",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.987"
cmpjx90p100i8w2rwbm9uyzzf,DELETE,/api/v1/pecas/22,/api/v1/pecas/:id,204,17.63,"2026-05-24 15:17:53.969","2026-05-24 15:17:53.986",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.989"
cmpjx90pk00i9w2rwyl52k9oe,DELETE,/api/v1/pecas/ID_NAO_ENCONTRADO,/api/v1/pecas/:id,404,23.94,"2026-05-24 15:17:53.981","2026-05-24 15:17:54.005",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.008"
cmpjx90pv00iaw2rwhnfwe0oe,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,40.31,"2026-05-24 15:17:53.976","2026-05-24 15:17:54.016",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.019"
cmpjx90q500ibw2rwudh1khhx,DELETE,/api/v1/pecas/23,/api/v1/pecas/:id,204,18.49,"2026-05-24 15:17:54.007","2026-05-24 15:17:54.026",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.029"
cmpjx90qc00icw2rwn22hlbn4,PATCH,/api/v1/pecas/24,/api/v1/pecas/:id,200,40.62,"2026-05-24 15:17:53.994","2026-05-24 15:17:54.034",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.037"
cmpjx90qj00idw2rw0tfasmph,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,33.37,"2026-05-24 15:17:54.008","2026-05-24 15:17:54.042",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.044"
cmpjx90qn00iew2rwvpj1sn8n,GET,/api/v1/etapas,/api/v1/etapas/,200,16.64,"2026-05-24 15:17:54.028","2026-05-24 15:17:54.045",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.048"
cmpjx90qu00ifw2rwvqwvirct,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,34.36,"2026-05-24 15:17:54.018","2026-05-24 15:17:54.052",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.054"
cmpjx90r200igw2rw03bbsw83,GET,/api/v1/pecas/24,/api/v1/pecas/:id,200,9.52,"2026-05-24 15:17:54.051","2026-05-24 15:17:54.060",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.062"
cmpjx90r700ihw2rwk4t8lpmu,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,27.95,"2026-05-24 15:17:54.038","2026-05-24 15:17:54.065",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.067"
cmpjx90r900iiw2rwhmosgvg7,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,9.57,"2026-05-24 15:17:54.057","2026-05-24 15:17:54.067",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.069"
cmpjx90rb00ijw2rw6tg1eunb,GET,/api/v1/etapas,/api/v1/etapas/,200,13.33,"2026-05-24 15:17:54.056","2026-05-24 15:17:54.070",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.072"
cmpjx90rf00ikw2rwpc3xx08b,GET,/api/v1/etapas,/api/v1/etapas/,200,11.87,"2026-05-24 15:17:54.061","2026-05-24 15:17:54.073",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.075"
cmpjx90rj00ilw2rw7d2qcofr,DELETE,/api/v1/pecas/24,/api/v1/pecas/:id,204,5.52,"2026-05-24 15:17:54.071","2026-05-24 15:17:54.077",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.079"
cmpjx90rk00imw2rwma2y81fu,GET,/api/v1/pecas,/api/v1/pecas/,200,3.8,"2026-05-24 15:17:54.075","2026-05-24 15:17:54.079",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.081"
cmpjx90rm00inw2rwxccaweyq,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,4.61,"2026-05-24 15:17:54.076","2026-05-24 15:17:54.080",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.082"
cmpjx90ro00iow2rwic1jmddq,GET,/api/v1/etapas,/api/v1/etapas/,200,8.18,"2026-05-24 15:17:54.074","2026-05-24 15:17:54.082",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.084"
cmpjx90rq00ipw2rwnubnxwtd,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,8.51,"2026-05-24 15:17:54.076","2026-05-24 15:17:54.085",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.087"
cmpjx90s100iqw2rw87dnz06b,GET,/api/v1/relatorios,/api/v1/relatorios/,200,9.23,"2026-05-24 15:17:54.086","2026-05-24 15:17:54.095",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.097"
cmpjx90s300irw2rw7fm0bt3i,GET,/api/v1/pecas,/api/v1/pecas/,200,10.79,"2026-05-24 15:17:54.086","2026-05-24 15:17:54.097",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.099"
cmpjx90s500isw2rwel5ej0fp,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,11.7,"2026-05-24 15:17:54.087","2026-05-24 15:17:54.099",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.101"
cmpjx90sb00itw2rwlzhpcqgz,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,22.19,"2026-05-24 15:17:54.083","2026-05-24 15:17:54.105",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.107"
cmpjx90sd00iuw2rw79v2ee6r,GET,/api/v1/pecas,/api/v1/pecas/,200,16.1,"2026-05-24 15:17:54.092","2026-05-24 15:17:54.108",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.110"
cmpjx90si00ivw2rwt965oakf,GET,/api/v1/testes,/api/v1/testes/,200,3.48,"2026-05-24 15:17:54.109","2026-05-24 15:17:54.112",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.114"
cmpjx90sl00iww2rwahfcqdqu,GET,/api/v1/relatorios,/api/v1/relatorios/,200,5.32,"2026-05-24 15:17:54.109","2026-05-24 15:17:54.115",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.117"
cmpjx90sn00ixw2rwdfc3x6mi,GET,/api/v1/pecas,/api/v1/pecas/,200,7.13,"2026-05-24 15:17:54.110","2026-05-24 15:17:54.117",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.119"
cmpjx90sp00iyw2rwx52rdhk6,GET,/api/v1/relatorios,/api/v1/relatorios/,200,7.83,"2026-05-24 15:17:54.111","2026-05-24 15:17:54.119",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.121"
cmpjx90st00izw2rwr2olupre,GET,/api/v1/etapas,/api/v1/etapas/,200,12.17,"2026-05-24 15:17:54.111","2026-05-24 15:17:54.123",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.125"
cmpjx90sy00j0w2rwfo82v6zt,GET,/api/v1/testes,/api/v1/testes/,200,4.42,"2026-05-24 15:17:54.124","2026-05-24 15:17:54.128",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.131"
cmpjx90t100j1w2rwl09co9j0,GET,/api/v1/relatorios,/api/v1/relatorios/,200,6.44,"2026-05-24 15:17:54.124","2026-05-24 15:17:54.131",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.133"
cmpjx90t400j2w2rw37vlo6x3,GET,/api/v1/testes,/api/v1/testes/,200,9.12,"2026-05-24 15:17:54.125","2026-05-24 15:17:54.134",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.137"
cmpjx90t600j3w2rwdh4eibje,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,9.78,"2026-05-24 15:17:54.126","2026-05-24 15:17:54.136",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.138"
cmpjx90td00j4w2rwu08jlbwi,POST,/api/v1/pecas,/api/v1/pecas/,201,22.31,"2026-05-24 15:17:54.120","2026-05-24 15:17:54.143",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.145"
cmpjx90tg00j5w2rwvytpos8r,GET,/api/v1/testes,/api/v1/testes/,200,6.25,"2026-05-24 15:17:54.139","2026-05-24 15:17:54.145",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.148"
cmpjx90tk00j6w2rwjdvmc19r,GET,/api/v1/pecas,/api/v1/pecas/,200,9.03,"2026-05-24 15:17:54.141","2026-05-24 15:17:54.150",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.152"
cmpjx90tr00j7w2rwai1dtx5l,POST,/api/v1/pecas,/api/v1/pecas/,201,18.74,"2026-05-24 15:17:54.138","2026-05-24 15:17:54.157",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.159"
cmpjx90tu00j8w2rw7kilt59t,POST,/api/v1/pecas,/api/v1/pecas/,400,19.46,"2026-05-24 15:17:54.140","2026-05-24 15:17:54.160",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:54.162"
